YM,CUST_CD,ITM_CD,QTY,DSC_RT,SALES_ORG,SALES
201904,L0046,I119,12,5,1140000,1048796
201904,L0047,I101,19,9,570000,541496
201904,L0048,I102,12,9,480000,436796
201904,L0049,I115,19,5,95000,88346
201904,L0050,I120,16,6,68800000,65359996
201904,L0051,I106,19,9,380000,341996
201904,L0052,I119,10,6,950000,892996
201904,L0053,I101,14,5,420000,394796
201904,L0054,I115,11,10,55000,52246
201904,L0055,I102,13,7,520000,493996
201904,L0056,I118,17,6,9010000,8379296
201904,L0057,I109,18,9,9000000,8549996
201904,L0058,I113,15,5,10050000,9044996
201904,L0059,I111,18,10,2700000,2429996
201904,L0060,I112,11,8,715000,664946
201904,L0061,I109,11,7,5500000,5169996
201904,L0062,I119,18,7,1710000,1573196
201904,L0063,I106,11,9,220000,204596
201904,L0064,I107,16,6,2400000,2207996
201904,L0065,I116,19,7,27740000,25243396
201904,L0066,I104,14,9,980000,930996
201904,L0067,I117,16,10,40000000,35999996
201904,L0068,I112,13,9,845000,785846
201904,L0069,I107,17,9,2550000,2396996
201904,L0070,I117,20,8,50000000,46499996
201904,L0071,I101,12,8,360000,327596
201904,L0072,I108,15,5,600000,551996
201904,L0073,I117,16,7,40000000,36399996
201904,L0074,I110,18,9,5400000,4859996
201904,L0075,I107,18,7,2700000,2537996
201904,L0076,I101,20,7,600000,539996
201904,L0077,I114,18,8,4320000,3974396
201904,L0078,I116,13,7,18980000,17841196
201904,L0079,I107,20,9,3000000,2699996
201904,L0080,I104,11,9,770000,716096
201904,L0081,I108,18,6,720000,676796
201904,L0082,I113,16,9,10720000,9647996
201904,L0083,I116,19,10,27740000,25520796
201904,L0084,I105,15,6,1500000,1394996
201904,L0085,I112,14,5,910000,828096
201904,L0086,I104,10,10,700000,650996
201904,L0087,I117,15,10,37500000,34499996
201904,L0088,I107,16,10,2400000,2183996
201904,L0089,I112,13,9,845000,794296
201904,L0090,I112,20,7,1300000,1234996
201904,L0091,I119,12,7,1140000,1082996
201904,L0092,I117,14,8,35000000,32899996
201904,L0093,I118,19,7,10070000,9566496
201904,L0094,I103,12,9,600000,557996
201904,L0095,I105,12,8,1200000,1079996
201904,L0096,I104,17,5,1190000,1070996
201904,L0097,I119,19,5,1805000,1660596
201904,L0098,I101,14,10,420000,377996
201904,L0099,I106,14,5,280000,260396
201904,L0100,I108,12,9,480000,446396
201904,L0101,I120,11,6,47300000,43988996
201904,L0102,I102,13,9,520000,467996
201904,L0103,I117,18,6,45000000,42749996
201904,L0104,I115,16,5,80000,72796
201904,L0105,I114,12,8,2880000,2735996
201904,L0106,I112,17,6,1105000,1038696
201904,L0107,I114,20,9,4800000,4415996
201904,L0108,I114,15,7,3600000,3419996
201904,L0109,I108,16,8,640000,575996
201904,L0110,I120,12,7,51600000,49019996
201904,L0111,I105,17,9,1700000,1614996
201904,L0112,I114,13,10,3120000,2807996
201904,L0113,I102,20,9,800000,743996
201904,L0114,I101,14,9,420000,386396
201904,L0115,I111,16,7,2400000,2255996
201904,L0116,I120,18,10,77400000,73529996
201904,L0117,I102,13,7,520000,493996
201904,L0118,I111,19,5,2850000,2564996
201904,L0119,I119,15,8,1425000,1325246
201904,L0120,I120,18,10,77400000,72755996
201904,L0121,I116,11,10,16060000,15256996
201904,L0122,I102,19,7,760000,699196
201904,L0123,I118,18,5,9540000,8967596
201904,L0124,I110,10,7,3000000,2849996
201904,L0125,I108,10,8,400000,367996
201904,L0126,I103,17,5,850000,764996
201904,L0127,I110,20,9,6000000,5519996
201904,L0128,I101,17,9,510000,479396
201904,L0129,I106,16,9,320000,287996
201904,L0130,I111,15,8,2250000,2024996
201904,L0131,I108,15,9,600000,551996
201904,L0132,I102,19,6,760000,706796
201904,L0133,I114,19,6,4560000,4149596
201904,L0134,I111,20,5,3000000,2849996
201904,L0135,I116,12,9,17520000,16643996
201904,L0136,I120,14,8,60200000,56587996
201904,L0137,I114,11,9,2640000,2428796
201904,L0138,I107,11,5,1650000,1567496
201904,L0139,I113,16,10,10720000,9969596
201904,L0140,I120,17,8,73100000,66520996
201904,L0141,I116,19,10,27740000,25243396
201904,L0142,I117,10,6,25000000,22749996
201904,L0143,I103,20,5,1000000,919996
201904,L0144,I108,17,6,680000,639196
201904,L0145,I114,13,10,3120000,2963996
201904,L0146,I108,14,7,560000,520796
201904,L0147,I118,17,5,9010000,8469396
201904,L0148,I106,12,8,240000,220796
201904,L0149,I118,20,10,10600000,9539996
201904,L0150,I111,15,7,2250000,2092496
201904,L0151,I105,12,5,1200000,1139996
201904,L0152,I120,16,7,68800000,63295996
201904,L0153,I119,10,7,950000,892996
201904,L0154,I105,18,5,1800000,1691996
201904,L0155,I107,19,9,2850000,2707496
201904,L0156,I113,16,8,10720000,9755196
201904,L0157,I102,15,6,600000,545996
201904,L0158,I101,12,10,360000,327596
201904,L0159,I102,10,5,400000,375996
201904,L0160,I113,15,5,10050000,9346496
201904,L0161,I111,20,7,3000000,2759996
201904,L0162,I101,13,6,390000,362696
201904,L0163,I104,12,8,840000,781196
201904,L0164,I101,16,8,480000,455996
201904,L0165,I111,19,5,2850000,2564996
201904,L0166,I107,14,5,2100000,1994996
201904,L0167,I105,19,5,1900000,1709996
201904,L0168,I119,20,6,1900000,1785996
201904,L0169,I116,10,10,14600000,13869996
201904,L0170,I108,18,5,720000,647996
201904,L0171,I107,10,10,1500000,1349996
201904,L0172,I109,10,7,5000000,4649996
201904,L0173,I110,18,7,5400000,4913996
201904,L0174,I115,14,5,70000,65096
201904,L0175,I112,19,8,1235000,1148546
201904,L0176,I109,12,9,6000000,5639996
201904,L0177,I102,19,6,760000,699196
201904,L0178,I120,18,9,77400000,73529996
201904,L0179,I120,20,7,86000000,77399996
201904,L0180,I112,10,6,650000,584996
201904,L0181,I106,12,10,240000,223196
201904,L0182,I113,20,5,13400000,12059996
201904,L0183,I103,17,7,850000,807496
201904,L0184,I118,20,5,10600000,9751996
201904,L0185,I109,10,5,5000000,4699996
201904,L0186,I105,12,6,1200000,1139996
201904,L0187,I108,18,8,720000,662396
201904,L0188,I115,11,7,55000,51146
201904,L0189,I104,15,10,1050000,976496
201904,L0190,I106,15,9,300000,284996
201904,L0191,I107,20,7,3000000,2729996
201904,L0192,I113,11,5,7370000,6632996
201904,L0193,I118,12,7,6360000,5787596
201904,L0194,I119,12,5,1140000,1037396
201904,L0195,I105,10,6,1000000,919996
201904,L0196,I103,12,8,600000,545996
201904,L0197,I110,10,8,3000000,2819996
201904,L0198,I113,12,5,8040000,7316396
201904,L0199,I111,18,9,2700000,2510996
201904,L0200,I109,15,5,7500000,7124996
201904,L0201,I112,16,10,1040000,956796
201904,L0202,I110,14,5,4200000,3989996
201904,L0203,I108,15,10,600000,539996
201904,L0204,I102,17,7,680000,632396
201904,L0205,I106,13,10,260000,233996
201904,L0206,I106,16,6,320000,291196
201904,L0207,I113,11,6,7370000,6927796
201904,L0208,I110,20,10,6000000,5399996
201904,L0209,I108,19,10,760000,683996
201904,L0210,I118,11,7,5830000,5246996
201904,L0211,I116,17,8,24820000,23578996
201904,L0212,I102,17,7,680000,639196
201904,L0213,I117,20,8,50000000,47499996
201904,L0214,I114,17,6,4080000,3835196
201904,L0215,I106,15,5,300000,269996
201904,L0216,I102,15,6,600000,545996
201904,L0217,I117,18,8,45000000,40949996
201904,L0218,I106,20,10,400000,367996
201904,L0219,I107,15,8,2250000,2069996
201904,L0220,I102,18,9,720000,647996
201904,L0221,I108,19,7,760000,691596
201904,L0222,I114,19,9,4560000,4149596
201904,L0223,I114,15,10,3600000,3239996
201904,L0224,I107,11,10,1650000,1501496
201904,L0225,I108,15,7,600000,551996
201904,L0226,I114,11,10,2640000,2481596
201904,L0227,I114,20,6,4800000,4511996
201904,L0228,I113,13,7,8710000,8013196
201904,L0229,I112,15,6,975000,926246
201904,L0230,I102,16,10,640000,582396
201904,L0231,I110,11,8,3300000,2969996
201904,L0232,I113,11,7,7370000,6706696
201904,L0233,I109,20,8,10000000,9199996
201904,L0234,I112,15,6,975000,916496
201904,L0235,I119,19,7,1805000,1678646
201904,L0236,I115,14,6,70000,65796
201904,L0237,I115,20,5,100000,93996
201904,L0238,I117,10,7,25000000,22499996
201904,L0239,I119,16,7,1520000,1383196
201904,L0240,I109,17,8,8500000,7989996
201904,L0241,I107,13,5,1950000,1813496
201904,L0242,I118,18,8,9540000,8585996
201904,L0243,I114,17,8,4080000,3835196
201904,L0244,I106,11,7,220000,206796
201904,L0245,I108,10,7,400000,375996
201904,L0246,I106,14,5,280000,265996
201904,L0247,I107,11,10,1650000,1484996
201904,L0248,I111,16,6,2400000,2207996
201904,L0249,I118,11,8,5830000,5363596
201904,L0250,I115,16,10,80000,75996
201904,L0251,I113,17,9,11390000,10706596
201904,L0252,I101,17,10,510000,458996
201904,L0253,I111,15,6,2250000,2092496
201904,L0254,I105,13,8,1300000,1234996
201904,L0255,I108,18,5,720000,647996
201904,L0256,I109,15,9,7500000,7049996
201904,L0257,I119,11,9,1045000,940496
201904,L0258,I117,20,8,50000000,44999996
201904,L0259,I110,13,6,3900000,3626996
201904,L0260,I112,18,6,1170000,1088096
201904,L0261,I103,10,8,500000,454996
201904,L0262,I110,18,5,5400000,4859996
201904,L0263,I117,19,7,47500000,44649996
201904,L0264,I109,18,8,9000000,8189996
201904,L0265,I106,14,6,280000,257596
201904,L0266,I102,19,9,760000,683996
201904,L0267,I103,20,7,1000000,949996
201904,L0268,I119,18,5,1710000,1590296
201904,L0269,I108,10,10,400000,359996
201904,L0270,I113,12,9,8040000,7396796
201904,L0271,I101,14,5,420000,394796
201904,L0272,I107,19,10,2850000,2564996
201904,L0273,I112,17,10,1105000,1005546
201904,L0274,I111,18,9,2700000,2429996
201904,L0275,I106,16,5,320000,291196
201904,L0276,I102,11,9,440000,400396
201904,L0277,I115,12,7,60000,53996
201904,L0278,I101,11,7,330000,310196
201904,L0279,I105,17,8,1700000,1614996
201904,L0280,I103,12,8,600000,551996
201904,L0281,I116,13,6,18980000,17651396
201904,L0282,I105,18,9,1800000,1637996
201904,L0283,I113,13,8,8710000,8187396
201904,L0284,I114,13,10,3120000,2870396
201904,L0285,I118,17,7,9010000,8469396
201904,L0286,I118,13,5,6890000,6545496
201904,L0287,I106,17,7,340000,316196
201904,L0288,I110,16,7,4800000,4319996
201904,L0289,I113,17,10,11390000,10820496
201904,L0290,I111,13,6,1950000,1793996
201904,L0291,I106,17,5,340000,312796
201904,L0292,I113,18,9,12060000,10974596
201904,L0293,I119,11,9,1045000,971846
201904,L0294,I110,18,5,5400000,4859996
201904,L0295,I117,14,9,35000000,32899996
201904,L0296,I115,12,7,60000,54596
201904,L0297,I105,20,7,2000000,1859996
201904,L0298,I110,17,8,5100000,4844996
201904,L0299,I117,18,5,45000000,42299996
201904,L0300,I111,19,9,2850000,2621996
201904,L0301,I101,19,8,570000,524396
201904,L0302,I111,20,7,3000000,2759996
201904,L0303,I110,15,6,4500000,4274996
201904,L0304,I106,16,9,320000,287996
201904,L0305,I103,20,10,1000000,899996
201904,L0306,I114,13,9,3120000,2870396
201904,L0307,I104,16,8,1120000,1030396
201904,L0308,I119,12,8,1140000,1082996
201904,L0309,I107,13,5,1950000,1793996
201904,L0310,I103,14,9,700000,650996
201904,L0311,I104,14,7,980000,921196
201904,L0312,I101,14,10,420000,382196
201904,L0313,I112,20,10,1300000,1169996
201904,L0314,I102,18,10,720000,655196
201904,L0315,I107,18,5,2700000,2483996
201904,L0316,I102,12,10,480000,446396
201904,L0317,I102,13,10,520000,493996
201904,L0318,I120,19,5,81700000,75163996
201904,L0319,I101,12,8,360000,334796
201904,L0320,I103,15,6,750000,674996
201904,L0321,I109,20,9,10000000,9199996
201904,L0322,I118,17,10,9010000,8199096
201904,L0323,I114,19,7,4560000,4286396
201904,L0324,I101,17,10,510000,458996
201904,L0325,I102,10,7,400000,367996
201904,L0326,I106,19,10,380000,349596
201904,L0327,I103,12,7,600000,539996
201904,L0328,I102,19,6,760000,691596
201904,L0329,I101,15,8,450000,422996
201904,L0330,I120,15,6,64500000,61274996
201904,L0331,I104,10,10,700000,643996
201904,L0332,I110,10,8,3000000,2849996
201904,L0333,I107,13,10,1950000,1852496
201904,L0334,I105,19,10,1900000,1785996
201904,L0335,I109,10,5,5000000,4599996
201904,L0336,I103,15,8,750000,674996
201904,L0337,I108,19,8,760000,699196
201904,L0338,I117,13,5,32500000,29899996
201904,L0339,I104,19,5,1330000,1196996
201904,L0340,I110,17,10,5100000,4742996
201904,L0341,I112,18,5,1170000,1052996
201904,L0342,I108,15,6,600000,545996
201904,L0343,I116,12,5,17520000,16293596
201904,L0344,I111,15,5,2250000,2137496
201904,L0345,I110,11,10,3300000,2969996
201904,L0346,I106,18,10,360000,338396
201904,L0347,I119,16,10,1520000,1443996
201904,L0348,I116,19,8,27740000,25243396
201904,L0349,I111,16,5,2400000,2183996
201904,L0350,I119,16,8,1520000,1443996
201904,L0351,I114,19,7,4560000,4286396
201904,L0352,I118,13,9,6890000,6200996
201904,L0353,I113,18,9,12060000,10974596
201904,L0354,I120,20,8,86000000,79979996
201904,L0355,I102,14,10,560000,503996
201904,L0356,I101,12,6,360000,323996
201904,L0357,I102,19,9,760000,683996
201904,L0358,I107,17,10,2550000,2396996
201904,L0359,I115,10,5,50000,47496
201904,L0360,I105,11,8,1100000,989996
201904,L0361,I101,11,5,330000,296996
201904,L0362,I103,10,6,500000,464996
201904,L0363,I106,11,5,220000,197996
201904,L0364,I106,11,5,220000,206796
201904,L0365,I116,12,8,17520000,16293596
201904,L0366,I108,17,6,680000,611996
201904,L0367,I120,10,9,43000000,40849996
201904,L0368,I112,17,6,1105000,1016596
201904,L0369,I114,11,8,2640000,2402396
201904,L0370,I107,17,5,2550000,2422496
201904,L0371,I109,17,8,8500000,7904996
201904,L0372,I113,11,7,7370000,7001496
201904,L0373,I108,15,9,600000,569996
201904,L0374,I115,12,5,60000,53996
201904,L0375,I108,20,8,800000,735996
201904,L0376,I107,18,5,2700000,2429996
201904,L0377,I112,12,7,780000,717596
201904,L0378,I120,20,9,86000000,78259996
201904,L0379,I103,14,9,700000,664996
201904,L0380,I120,15,10,64500000,59984996
201904,L0381,I101,14,9,420000,386396
201904,L0382,I108,10,7,400000,359996
201904,L0383,I120,14,10,60200000,54179996
201904,L0384,I103,20,7,1000000,919996
201904,L0385,I110,15,10,4500000,4049996
201904,L0386,I109,10,5,5000000,4599996
201904,L0387,I120,18,5,77400000,72755996
201904,L0388,I103,14,8,700000,664996
201904,L0389,I113,12,7,8040000,7235996
201904,L0390,I115,15,10,75000,68246
201904,L0391,I116,20,7,29200000,26279996
201904,L0392,I114,12,9,2880000,2735996
201904,L0393,I111,15,6,2250000,2047496
201904,L0394,I113,19,6,12730000,12093496
201904,L0395,I112,20,6,1300000,1182996
201904,L0396,I119,15,7,1425000,1296746
201904,L0397,I105,18,9,1800000,1655996
201904,L0398,I105,19,7,1900000,1804996
201904,L0399,I115,17,8,85000,77346
201904,L0400,I114,17,9,4080000,3753596
201904,L0401,I102,10,5,400000,371996
201904,L0402,I115,16,5,80000,72796
201904,L0403,I117,20,9,50000000,47499996
201904,L0404,I103,16,8,800000,759996
201904,L0405,I108,15,10,600000,539996
201904,L0406,I102,20,9,800000,751996
201904,L0407,I107,10,9,1500000,1394996
201904,L0408,I111,14,9,2100000,1931996
201904,L0409,I114,17,8,4080000,3794396
201904,L0410,I101,19,10,570000,518696
201904,L0411,I119,13,6,1235000,1160896
201904,L0412,I105,12,6,1200000,1139996
201904,L0413,I119,13,8,1235000,1111496
201904,L0414,I112,13,5,845000,802746
201904,L0415,I101,18,10,540000,502196
201904,L0416,I104,13,10,910000,818996
201904,L0417,I114,19,9,4560000,4103996
201904,L0418,I106,19,6,380000,360996
201904,L0419,I102,19,6,760000,699196
201904,L0420,I103,20,10,1000000,899996
201904,L0421,I112,14,5,910000,837196
201904,L0422,I103,11,7,550000,516996
201904,L0423,I117,14,8,35000000,33249996
201904,L0424,I117,12,9,30000000,27899996
201904,L0425,I101,10,6,300000,278996
201904,L0426,I119,18,10,1710000,1624496
201904,L0427,I119,18,5,1710000,1538996
201904,L0428,I114,14,9,3360000,3158396
201904,L0429,I104,13,10,910000,864496
201904,L0430,I103,12,9,600000,557996
201904,L0431,I120,20,10,86000000,78259996
201904,L0432,I119,10,10,950000,864496
201904,L0433,I109,19,10,9500000,8929996
201904,L0434,I117,11,7,27500000,24749996
201904,L0435,I118,13,6,6890000,6476596
201904,L0436,I110,12,5,3600000,3383996
201904,L0437,I106,18,9,360000,334796
201904,L0438,I109,10,7,5000000,4749996
201904,L0439,I115,15,7,75000,67496
201904,L0440,I116,10,9,14600000,13139996
201904,L0441,I110,11,6,3300000,3134996
201904,L0442,I112,18,5,1170000,1111496
201904,L0443,I105,12,8,1200000,1079996
201904,L0444,I106,16,9,320000,294396
201904,L0445,I104,16,6,1120000,1030396
201904,L0446,I101,11,9,330000,310196
201904,L0447,I120,11,9,47300000,42569996
201904,L0448,I111,18,8,2700000,2429996
201904,L0449,I103,18,7,900000,836996
201904,L0450,I105,19,7,1900000,1728996
201904,L0451,I109,13,9,6500000,6174996
201904,L0452,I117,12,8,30000000,28499996
201904,L0453,I104,12,7,840000,755996
201904,L0454,I110,18,7,5400000,5021996
201904,L0455,I120,12,7,51600000,46955996
201904,L0456,I120,11,10,47300000,43042996
201904,L0457,I108,20,9,800000,743996
201904,L0458,I117,15,9,37500000,34499996
201904,L0459,I117,19,10,47500000,44174996
201904,L0460,I119,14,5,1330000,1250196
201904,L0461,I115,13,10,65000,61746
201904,L0462,I106,13,10,260000,241796
201904,L0463,I118,15,10,7950000,7313996
201904,L0464,I114,11,8,2640000,2428796
201904,L0465,I103,13,5,650000,617496
201904,L0466,I107,18,10,2700000,2429996
201904,L0467,I109,14,6,7000000,6369996
201904,L0468,I101,19,10,570000,530096
201904,L0469,I101,16,6,480000,431996
201904,L0470,I112,20,9,1300000,1234996
201904,L0471,I116,10,8,14600000,13431996
201904,L0472,I120,14,6,60200000,54781996
201904,L0473,I114,17,6,4080000,3794396
201904,L0474,I111,12,5,1800000,1655996
201904,L0475,I109,14,9,7000000,6299996
201904,L0476,I104,13,10,910000,846296
201904,L0477,I107,10,7,1500000,1364996
201904,L0478,I106,14,7,280000,254796
201904,L0479,I106,19,10,380000,345796
201904,L0480,I105,19,7,1900000,1785996
201904,L0481,I110,16,9,4800000,4319996
201904,L0482,I110,11,8,3300000,3101996
201904,L0483,I117,14,10,35000000,32899996
201904,L0484,I113,18,5,12060000,11095196
201904,L0485,I114,10,10,2400000,2279996
201904,L0486,I112,16,6,1040000,987996
201904,L0487,I108,10,7,400000,367996
201904,L0488,I106,18,9,360000,341996
201904,L0489,I118,11,9,5830000,5480196
201904,L0490,I112,17,10,1105000,1005546
201904,L0491,I103,18,8,900000,809996
201904,L0492,I103,12,9,600000,551996
201904,L0493,I108,20,8,800000,751996
201904,L0494,I118,15,9,7950000,7313996
201904,L0495,I110,13,10,3900000,3509996
201904,L0496,I113,17,8,11390000,10592696
201904,L0497,I109,12,5,6000000,5399996
201904,L0498,I120,17,9,73100000,69444996
201904,L0499,I114,14,5,3360000,3158396
201904,L0500,I120,14,7,60200000,55383996
201904,R0001,I102,240,2,9600000,9503996
201904,R0002,I108,274,1,10960000,10959996
201904,R0003,I109,298,2,149000000,148999996
201904,R0004,I103,297,1,14850000,14552996
201904,R0005,I104,204,2,14280000,14279996
